split,seed,episode_id,nav_deviation,manipulation_slip,trap_pressure,sensor_uncertainty,latent_mode_shift,clutter,budget,direct_shortcut_nominal_cost,direct_shortcut_true_failure,direct_shortcut_true_recovery,direct_shortcut_true_trap,direct_shortcut_true_damage,direct_shortcut_branch_entropy,robust_margin_route_nominal_cost,robust_margin_route_true_failure,robust_margin_route_true_recovery,robust_margin_route_true_trap,robust_margin_route_true_damage,robust_margin_route_branch_entropy,contingency_branch_nominal_cost,contingency_branch_true_failure,contingency_branch_true_recovery,contingency_branch_true_trap,contingency_branch_true_damage,contingency_branch_branch_entropy,diagnostic_staging_nominal_cost,diagnostic_staging_true_failure,diagnostic_staging_true_recovery,diagnostic_staging_true_trap,diagnostic_staging_true_damage,diagnostic_staging_branch_entropy,reversible_probe_nominal_cost,reversible_probe_true_failure,reversible_probe_true_recovery,reversible_probe_true_trap,reversible_probe_true_damage,reversible_probe_branch_entropy,conservative_backoff_nominal_cost,conservative_backoff_true_failure,conservative_backoff_true_recovery,conservative_backoff_true_trap,conservative_backoff_true_damage,conservative_backoff_branch_entropy,dual_recovery_branch_nominal_cost,dual_recovery_branch_true_failure,dual_recovery_branch_true_recovery,dual_recovery_branch_true_trap,dual_recovery_branch_true_damage,dual_recovery_branch_branch_entropy
open_easy,0,50,0.10789,0.12216,0.01000,0.10883,0.05855,0.10185,2.56787,0.99743,0.14914,0.18893,0.03298,0.14812,0.01752,1.56291,0.07907,0.50003,0.00100,0.04894,0.12488,1.66887,0.05525,0.77315,0.00100,0.06634,0.48500,1.72078,0.00525,0.87733,0.00100,0.00100,0.61530,1.84607,0.00896,0.92357,0.00100,0.00100,0.66697,2.45180,0.07096,0.65613,0.00100,0.05759,0.22865,2.07590,0.00928,0.95531,0.00100,0.00691,0.89032
open_easy,0,51,0.05347,0.07461,0.01000,0.07988,0.01000,0.05105,2.64628,0.89881,0.10982,0.22682,0.02434,0.13139,0.05369,1.57850,0.07992,0.44802,0.00100,0.07986,0.11910,1.77078,0.03617,0.78999,0.00100,0.06887,0.58969,1.61957,0.00100,0.90092,0.00100,0.00100,0.59022,1.89091,0.00100,0.94404,0.00100,0.00100,0.78208,2.45122,0.04104,0.71903,0.00100,0.02381,0.34721,2.05779,0.00100,0.96781,0.00100,0.00100,0.89037
open_easy,0,52,0.11262,0.12615,0.10737,0.06630,0.01870,0.14788,2.77633,1.05115,0.15015,0.18374,0.10912,0.17550,0.12017,1.59127,0.09916,0.50223,0.00737,0.09721,0.22601,1.77310,0.06132,0.78357,0.00100,0.06799,0.53291,1.72233,0.00959,0.90505,0.00100,0.00100,0.65967,1.85568,0.00941,0.93357,0.00100,0.00100,0.69795,2.37367,0.06551,0.66775,0.00100,0.05617,0.32129,1.96297,0.00107,0.99387,0.00100,0.00100,0.92017
open_easy,0,53,0.09411,0.10966,0.02693,0.08426,0.04626,0.03186,2.58731,0.94669,0.14251,0.22163,0.04431,0.16163,0.09526,1.69705,0.08762,0.47153,0.00100,0.07254,0.14250,1.78180,0.05143,0.78342,0.00100,0.07277,0.60236,1.61613,0.00100,0.83778,0.00100,0.00100,0.54233,1.82353,0.00100,0.94240,0.00100,0.00100,0.81499,2.44627,0.05478,0.67146,0.00100,0.03754,0.32219,2.05969,0.00474,0.93655,0.00100,0.01266,0.83518
open_easy,0,54,0.09356,0.12849,0.01000,0.02276,0.05929,0.11681,2.57005,1.00614,0.14868,0.25400,0.03263,0.15387,0.15701,1.56018,0.09191,0.49405,0.00100,0.07021,0.12861,1.82225,0.04914,0.74977,0.00100,0.04720,0.45586,1.65298,0.00100,0.93002,0.00100,0.00100,0.61564,1.86025,0.01163,0.92067,0.00100,0.00100,0.75644,2.44488,0.06590,0.66568,0.00100,0.05297,0.30925,2.13472,0.00758,0.96664,0.00100,0.00100,0.80150
open_easy,0,55,0.10716,0.12120,0.01000,0.07045,0.05727,0.10138,2.59507,0.94948,0.14941,0.19021,0.03229,0.15027,0.05486,1.61454,0.10301,0.47387,0.00106,0.09487,0.20369,1.71754,0.06097,0.75530,0.00100,0.06728,0.55839,1.66153,0.00632,0.91927,0.00100,0.00100,0.68544,1.93394,0.00100,0.94424,0.00100,0.00100,0.80891,2.37294,0.05861,0.68439,0.00100,0.03101,0.37945,2.04978,0.00100,0.99900,0.00100,0.00100,0.77963
open_easy,0,56,0.18459,0.12843,0.02442,0.08934,0.01000,0.10703,2.61366,0.99335,0.18737,0.18856,0.03950,0.16585,0.05166,1.61193,0.09440,0.48075,0.00100,0.06744,0.28595,1.64749,0.06499,0.77240,0.00100,0.07014,0.45519,1.67203,0.01019,0.95666,0.00100,0.00100,0.67490,1.90651,0.02396,0.93921,0.00100,0.00100,0.83136,2.43476,0.07237,0.65300,0.00100,0.06203,0.25255,2.03336,0.01538,0.99365,0.00100,0.00100,0.88213
open_easy,0,57,0.10955,0.09940,0.03838,0.09321,0.01093,0.02000,2.45121,1.01728,0.12921,0.23303,0.04063,0.13657,0.02662,1.56657,0.08454,0.46932,0.00100,0.07385,0.22740,1.80072,0.03900,0.78987,0.00100,0.05340,0.57285,1.68070,0.00100,0.92303,0.00100,0.00100,0.70064,1.79024,0.00100,0.87950,0.00100,0.00100,0.70285,2.38102,0.05133,0.68915,0.00100,0.03654,0.33750,2.14648,0.00100,0.97974,0.00100,0.00375,0.86753
open_easy,0,58,0.10538,0.06163,0.07551,0.10366,0.05075,0.08906,2.61229,0.91740,0.12535,0.18862,0.07908,0.14344,0.01633,1.61386,0.07162,0.52599,0.00100,0.05088,0.20997,1.77803,0.04141,0.80399,0.00100,0.05751,0.56805,1.67834,0.00100,0.90755,0.00100,0.00100,0.57587,1.87363,0.00100,0.92834,0.00100,0.00100,0.67588,2.55758,0.05344,0.70454,0.00100,0.04098,0.31698,2.09490,0.00100,0.96685,0.00100,0.00100,0.87533
open_easy,0,59,0.11243,0.12289,0.08756,0.09950,0.04238,0.02000,2.62957,1.06509,0.14560,0.19797,0.08664,0.16914,0.02927,1.55614,0.07762,0.51981,0.00100,0.05665,0.32276,1.73618,0.05758,0.76763,0.00100,0.06830,0.62639,1.65061,0.00100,0.87392,0.00100,0.00100,0.57362,1.88273,0.00861,0.92341,0.00100,0.00100,0.81506,2.50984,0.05986,0.67052,0.00100,0.05011,0.27274,2.07040,0.00656,0.95490,0.00100,0.01379,0.71763
open_easy,0,60,0.02000,0.12473,0.03105,0.05718,0.05978,0.02000,2.67457,0.98275,0.11191,0.23594,0.04480,0.14251,0.11711,1.57072,0.07775,0.48911,0.00100,0.07253,0.22589,1.75962,0.03917,0.79842,0.00100,0.07507,0.58005,1.64689,0.00100,0.91550,0.00100,0.00100,0.64263,1.81954,0.00100,0.89082,0.00100,0.00100,0.70816,2.36463,0.06152,0.64824,0.00100,0.05984,0.31242,1.97859,0.00100,0.96620,0.00100,0.01005,0.82671
open_easy,0,61,0.06214,0.07399,0.01000,0.03728,0.09890,0.08030,2.55387,0.93249,0.12338,0.20523,0.03825,0.13446,0.06966,1.64706,0.08559,0.44545,0.00410,0.07381,0.17501,1.74314,0.04240,0.78659,0.00100,0.06887,0.53795,1.67036,0.00100,0.89317,0.00100,0.00100,0.55073,1.88672,0.00100,0.93346,0.00100,0.00100,0.65165,2.47755,0.06977,0.66168,0.00100,0.05835,0.27581,2.06783,0.00100,0.94803,0.00100,0.00234,0.84903
open_easy,0,62,0.11043,0.05603,0.11159,0.08752,0.02935,0.06391,2.61709,1.00480,0.12449,0.19950,0.10083,0.15611,0.02531,1.61776,0.07569,0.49212,0.00434,0.06405,0.19602,1.80886,0.04618,0.76398,0.00100,0.06443,0.52926,1.62342,0.00100,0.91968,0.00100,0.00100,0.55079,1.81282,0.00100,0.89020,0.00100,0.00100,0.62890,2.45995,0.05983,0.70772,0.00100,0.05348,0.39520,2.02472,0.00100,0.94655,0.00100,0.00100,0.82094
open_easy,0,63,0.07000,0.10343,0.01000,0.10204,0.03358,0.06275,2.49537,1.03239,0.12251,0.22914,0.02560,0.13672,0.08118,1.53455,0.06499,0.55247,0.00100,0.04012,0.25921,1.75075,0.03289,0.81060,0.00100,0.05000,0.49933,1.58123,0.00100,0.92870,0.00100,0.00100,0.66219,1.83613,0.00100,0.92079,0.00100,0.00100,0.73940,2.41434,0.05396,0.68034,0.00100,0.04052,0.28401,2.09122,0.00100,0.97666,0.00100,0.00100,0.94013
open_easy,1,0,0.10052,0.10348,0.03068,0.09859,0.05596,0.05220,2.54522,0.99159,0.14157,0.19761,0.04943,0.14852,0.01311,1.65092,0.08891,0.49610,0.00100,0.07716,0.19408,1.83913,0.05036,0.76732,0.00100,0.06482,0.46163,1.71373,0.00100,0.86350,0.00100,0.00100,0.56529,1.85877,0.00100,0.91016,0.00100,0.00100,0.71669,2.35669,0.07785,0.64772,0.00100,0.07821,0.33445,2.00019,0.00186,0.96986,0.00100,0.00270,0.95368
open_easy,1,1,0.10961,0.11758,0.07721,0.08417,0.01000,0.07554,2.56435,1.01919,0.13537,0.21056,0.07281,0.14718,0.07303,1.69505,0.07197,0.48626,0.00100,0.05142,0.07344,1.64168,0.04724,0.75758,0.00100,0.05736,0.50974,1.67586,0.00100,0.88469,0.00100,0.00100,0.59141,1.96765,0.00391,0.90329,0.00100,0.00100,0.67123,2.45314,0.06411,0.67446,0.00100,0.05458,0.34733,2.07864,0.00822,0.95448,0.00100,0.01128,0.81003
open_easy,1,2,0.10349,0.12161,0.05589,0.08013,0.01025,0.07606,2.53448,1.07225,0.13946,0.22485,0.05613,0.15238,0.01000,1.65884,0.07940,0.50150,0.00100,0.05859,0.22062,1.71289,0.05402,0.78769,0.00100,0.07038,0.56990,1.73065,0.00100,0.90353,0.00100,0.00100,0.66818,1.81747,0.01290,0.88496,0.00100,0.00100,0.66621,2.46360,0.06229,0.64611,0.00100,0.04678,0.31768,2.07717,0.00100,0.96421,0.00100,0.00100,0.86687
open_easy,1,3,0.14502,0.06432,0.01000,0.09173,0.04352,0.08381,2.46026,0.96721,0.13845,0.25118,0.02514,0.12572,0.14245,1.56875,0.08084,0.50822,0.00100,0.05653,0.17416,1.70103,0.04980,0.78598,0.00100,0.06605,0.57009,1.65765,0.00100,0.89571,0.00100,0.00100,0.62069,1.78815,0.00454,0.94134,0.00100,0.00100,0.75133,2.45893,0.06310,0.69766,0.00100,0.05282,0.29156,2.17730,0.00164,0.99900,0.00100,0.00100,0.99000
open_easy,1,4,0.11987,0.11939,0.10562,0.11624,0.06754,0.07853,2.63024,0.92635,0.15531,0.20700,0.10232,0.17995,0.03536,1.65089,0.10240,0.44884,0.01954,0.09668,0.14071,1.81052,0.05644,0.78978,0.00100,0.07000,0.50856,1.69945,0.00100,0.91392,0.00100,0.00100,0.61265,1.75619,0.00830,0.88653,0.00100,0.00100,0.71210,2.45853,0.07232,0.65647,0.00100,0.06514,0.24110,2.06832,0.02410,0.96760,0.00100,0.02271,0.89791
open_easy,1,5,0.04712,0.02428,0.10408,0.08789,0.02368,0.04404,2.57813,0.96932,0.09332,0.19991,0.09741,0.15144,0.08934,1.59297,0.06317,0.50958,0.00150,0.05711,0.18127,1.74189,0.01812,0.76132,0.00100,0.03703,0.51894,1.76303,0.00100,0.86619,0.00100,0.00100,0.55391,1.80753,0.00100,0.91755,0.00100,0.00100,0.73907,2.47747,0.05153,0.66170,0.00100,0.04565,0.40087,2.04584,0.00100,0.98090,0.00100,0.00674,0.89044
open_easy,1,6,0.07351,0.06013,0.02669,0.06597,0.01967,0.07313,2.56429,0.98034,0.11873,0.22895,0.03855,0.15495,0.06861,1.72134,0.06269,0.50611,0.00100,0.05534,0.08746,1.75618,0.03282,0.73616,0.00100,0.05255,0.54508,1.66810,0.00100,0.91381,0.00100,0.00100,0.65598,1.85416,0.00100,0.91692,0.00100,0.00100,0.73945,2.44808,0.05918,0.65904,0.00100,0.04822,0.28844,2.04105,0.00100,0.96760,0.00100,0.00100,0.79955
open_easy,1,7,0.10467,0.05457,0.02042,0.10135,0.05378,0.15766,2.53909,1.06666,0.12957,0.21385,0.03776,0.14816,0.04287,1.68308,0.08069,0.50715,0.00100,0.06075,0.23958,1.80932,0.04577,0.75731,0.00100,0.05938,0.51888,1.68309,0.00100,0.89566,0.00100,0.00100,0.61994,1.81673,0.00100,0.90922,0.00100,0.00100,0.73679,2.43913,0.06488,0.64423,0.00100,0.04885,0.22836,2.10028,0.00754,0.93205,0.00100,0.00193,0.78536
open_easy,1,8,0.11100,0.15594,0.11407,0.04472,0.03840,0.12871,2.64294,1.18024,0.16209,0.20798,0.10315,0.19466,0.05315,1.58763,0.08887,0.50378,0.00232,0.06565,0.27590,1.75181,0.05634,0.79355,0.00100,0.06106,0.47468,1.58792,0.01147,0.90528,0.00100,0.00100,0.65266,1.87899,0.02003,0.92524,0.00100,0.00100,0.68332,2.43863,0.06835,0.68678,0.00100,0.05431,0.25597,1.95432,0.01275,0.96672,0.00100,0.01095,0.91247
open_easy,1,9,0.09161,0.10475,0.06641,0.09271,0.07069,0.11053,2.62914,0.99293,0.14431,0.24265,0.07210,0.16931,0.09308,1.65926,0.08767,0.45007,0.00782,0.06757,0.15043,1.75101,0.06113,0.71841,0.00100,0.07786,0.52734,1.71006,0.00100,0.90828,0.00100,0.00100,0.63184,1.81551,0.00100,0.90748,0.00100,0.00100,0.66126,2.47543,0.06291,0.66498,0.00100,0.04816,0.27966,2.13327,0.00763,0.95647,0.00100,0.00100,0.95681
open_easy,1,10,0.11977,0.02000,0.12621,0.03879,0.06323,0.06235,2.53610,0.85845,0.12515,0.18195,0.12562,0.17047,0.09150,1.58519,0.08021,0.49348,0.01419,0.07690,0.20357,1.69298,0.03706,0.77860,0.00100,0.04828,0.65388,1.65104,0.00100,0.88634,0.00100,0.00100,0.56514,1.88588,0.00100,0.93122,0.00100,0.00100,0.74669,2.51219,0.04343,0.69433,0.00100,0.02111,0.38500,1.95075,0.00100,0.96850,0.00100,0.00100,0.87045
open_easy,1,11,0.07952,0.07116,0.03534,0.05205,0.01000,0.10604,2.66038,1.03516,0.11941,0.20790,0.04424,0.13991,0.04532,1.67205,0.07764,0.49173,0.00100,0.06812,0.19002,1.80913,0.04611,0.74216,0.00100,0.07031,0.48530,1.59664,0.00100,0.89414,0.00100,0.00100,0.51834,1.82186,0.00100,0.89429,0.00100,0.00100,0.71525,2.43065,0.04937,0.67251,0.00100,0.04064,0.31366,2.07459,0.00100,0.94883,0.00100,0.00100,0.81376
open_easy,1,12,0.12506,0.12451,0.01000,0.08124,0.04632,0.03347,2.51493,0.98245,0.15778,0.16617,0.03361,0.15388,0.01000,1.60332,0.08798,0.48265,0.00100,0.06838,0.24108,1.74773,0.06292,0.76740,0.00100,0.07725,0.57319,1.73186,0.00280,0.87499,0.00100,0.00100,0.53196,1.82445,0.00384,0.92117,0.00100,0.00100,0.68306,2.41094,0.06444,0.65739,0.00100,0.04674,0.33011,2.08323,0.01701,0.96827,0.00100,0.01426,0.88099
open_easy,1,13,0.12397,0.11193,0.03417,0.06854,0.07005,0.02861,2.55348,0.95950,0.15185,0.24869,0.05027,0.15683,0.13442,1.58520,0.09686,0.49302,0.00618,0.08725,0.17164,1.72215,0.05405,0.76137,0.00100,0.06895,0.52549,1.73011,0.00100,0.87811,0.00100,0.00100,0.56275,1.93903,0.00994,0.91506,0.00100,0.00100,0.66592,2.45310,0.05752,0.69026,0.00100,0.04234,0.26329,2.06839,0.00100,0.99900,0.00100,0.00100,0.97143
open_easy,1,14,0.08842,0.07581,0.11610,0.10243,0.05558,0.02330,2.68125,0.98755,0.13034,0.18539,0.11174,0.18351,0.01048,1.62045,0.07493,0.52197,0.00243,0.06797,0.23554,1.74208,0.04061,0.76943,0.00100,0.06385,0.52862,1.55051,0.00100,0.91278,0.00100,0.00100,0.62486,1.84717,0.00100,0.93248,0.00100,0.00100,0.69504,2.38339,0.05970,0.67927,0.00100,0.05224,0.33271,2.01730,0.00100,0.98166,0.00100,0.00100,0.93953
open_easy,1,15,0.08676,0.07082,0.01654,0.11580,0.04624,0.09793,2.66128,1.01766,0.12733,0.22651,0.03510,0.14705,0.10438,1.68421,0.08317,0.47108,0.00100,0.07382,0.15491,1.69314,0.04072,0.76955,0.00100,0.05194,0.54855,1.67077,0.00100,0.89991,0.00100,0.00100,0.63232,1.88842,0.00827,0.87589,0.00100,0.00100,0.68682,2.34733,0.06697,0.65960,0.00100,0.06077,0.27725,2.09455,0.00100,0.93625,0.00100,0.00100,0.78868
open_easy,1,16,0.09019,0.13958,0.01078,0.05674,0.10593,0.07639,2.65498,0.96900,0.15966,0.20891,0.04342,0.16965,0.05892,1.56373,0.09867,0.45803,0.00630,0.07812,0.26398,1.75952,0.05328,0.81134,0.00100,0.06596,0.55445,1.63423,0.00100,0.92035,0.00100,0.00100,0.68149,1.88200,0.00338,0.90834,0.00100,0.00100,0.76032,2.48605,0.07490,0.64016,0.00100,0.05353,0.22243,2.00812,0.00735,0.94510,0.00100,0.00499,0.84186
open_easy,1,17,0.09077,0.04219,0.04208,0.05042,0.02444,0.10110,2.71149,1.03415,0.11098,0.25749,0.04402,0.13279,0.19977,1.65473,0.07309,0.48912,0.00100,0.06648,0.28471,1.73977,0.03457,0.78145,0.00100,0.05111,0.58184,1.63401,0.00100,0.87609,0.00100,0.00100,0.53429,1.78366,0.00100,0.90458,0.00100,0.00100,0.69461,2.60573,0.04407,0.69913,0.00100,0.03051,0.26335,2.04677,0.00100,0.98243,0.00100,0.00100,0.89238
open_easy,1,18,0.09995,0.10091,0.08676,0.07761,0.06172,0.11414,2.65383,0.96418,0.13403,0.21832,0.08446,0.15014,0.07105,1.62456,0.08843,0.49084,0.00480,0.07531,0.14936,1.73041,0.03429,0.79743,0.00100,0.04124,0.51653,1.70211,0.00100,0.92334,0.00100,0.00100,0.66257,1.86268,0.00681,0.91387,0.00100,0.00100,0.66403,2.40204,0.06769,0.69792,0.00100,0.06133,0.32176,2.11967,0.00394,0.97049,0.00100,0.00182,0.86486
open_easy,1,19,0.06790,0.16437,0.06877,0.08739,0.06623,0.03070,2.68735,0.95018,0.15098,0.15504,0.08723,0.18641,0.01200,1.58132,0.09568,0.48718,0.00769,0.08592,0.19043,1.76675,0.05617,0.76442,0.00100,0.07481,0.52744,1.62667,0.00100,0.89773,0.00100,0.00100,0.63722,1.93841,0.00797,0.86916,0.00100,0.00100,0.63204,2.37544,0.07208,0.70869,0.00100,0.07111,0.33899,2.10080,0.00100,0.99900,0.00100,0.00498,0.91007
open_easy,1,20,0.09840,0.09104,0.03123,0.08552,0.04814,0.09141,2.65568,1.01452,0.12815,0.19902,0.04456,0.12578,0.08957,1.75751,0.08091,0.52248,0.00100,0.06384,0.24625,1.68954,0.04328,0.74493,0.00100,0.05280,0.45786,1.68646,0.00100,0.89274,0.00100,0.00100,0.58119,1.96084,0.00100,0.91014,0.00100,0.00100,0.75833,2.46400,0.05328,0.69815,0.00100,0.03229,0.35502,2.07684,0.00100,0.93551,0.00100,0.00100,0.83846
open_easy,1,21,0.09877,0.10566,0.02649,0.08342,0.03994,0.05777,2.66061,1.03574,0.13499,0.22970,0.03981,0.14234,0.13636,1.56173,0.08680,0.48530,0.00100,0.07503,0.23561,1.67882,0.04761,0.78797,0.00100,0.06336,0.56499,1.77225,0.00169,0.86197,0.00100,0.00100,0.66827,1.89168,0.00100,0.92187,0.00100,0.00100,0.69332,2.41667,0.05446,0.67620,0.00100,0.03981,0.21423,2.06730,0.00105,0.97014,0.00100,0.00100,0.78285
open_easy,1,22,0.06572,0.04925,0.04201,0.04623,0.02677,0.09591,2.43955,1.01763,0.10757,0.23165,0.04766,0.13529,0.09344,1.66463,0.07195,0.49072,0.00100,0.06574,0.13899,1.70687,0.02363,0.75146,0.00100,0.03231,0.42391,1.67702,0.00100,0.91220,0.00100,0.00100,0.59164,1.88652,0.00100,0.90648,0.00100,0.00100,0.71044,2.55717,0.04264,0.70732,0.00100,0.02914,0.28303,2.01109,0.00100,0.98176,0.00100,0.00100,0.90629
open_easy,1,23,0.04922,0.08908,0.06893,0.07073,0.01000,0.06238,2.66613,0.99404,0.10550,0.20649,0.06582,0.13790,0.01000,1.58158,0.07391,0.50487,0.00100,0.06443,0.16425,1.64011,0.03468,0.77080,0.00100,0.05605,0.56879,1.72383,0.00100,0.91541,0.00100,0.00100,0.70178,1.89260,0.00100,0.89022,0.00100,0.00100,0.70496,2.36659,0.04816,0.69814,0.00100,0.03915,0.37547,2.00991,0.00100,0.94707,0.00100,0.00100,0.82362
open_easy,1,24,0.11346,0.09487,0.01000,0.10335,0.04333,0.13437,2.58443,0.94831,0.14322,0.22016,0.02843,0.14235,0.15149,1.61235,0.08019,0.50645,0.00100,0.05449,0.23179,1.74202,0.04633,0.75653,0.00100,0.05587,0.48888,1.71402,0.00585,0.89786,0.00100,0.00100,0.64747,1.81162,0.00611,0.91444,0.00100,0.00100,0.74927,2.30180,0.06390,0.68059,0.00100,0.05482,0.25429,2.10396,0.00361,0.98556,0.00100,0.00100,0.89302
open_easy,1,25,0.08795,0.06208,0.05592,0.12310,0.05947,0.12417,2.65842,1.07418,0.12538,0.21093,0.06414,0.15326,0.12274,1.55452,0.08244,0.47147,0.00515,0.06485,0.22913,1.65641,0.04356,0.75525,0.00100,0.06330,0.45421,1.73182,0.00100,0.88356,0.00100,0.00100,0.60731,1.85189,0.00100,0.88781,0.00100,0.00100,0.61759,2.45572,0.05342,0.71085,0.00100,0.02994,0.33711,2.07743,0.00100,0.93784,0.00100,0.00100,0.89598
open_easy,1,26,0.05067,0.03437,0.12122,0.06207,0.02739,0.10147,2.59456,1.00946,0.09645,0.20673,0.10649,0.14455,0.01000,1.58683,0.06117,0.51988,0.00100,0.06050,0.19332,1.67959,0.03132,0.74449,0.00100,0.06295,0.46711,1.61951,0.00100,0.89036,0.00100,0.00100,0.61308,1.89938,0.00100,0.91188,0.00100,0.00100,0.75589,2.47609,0.04806,0.69353,0.00100,0.04412,0.26226,2.08406,0.00100,0.95296,0.00100,0.00100,0.90327
open_easy,1,27,0.14109,0.13846,0.05047,0.07512,0.05281,0.09383,2.66029,1.01227,0.16789,0.21118,0.06386,0.16810,0.08188,1.64016,0.08891,0.48977,0.00100,0.06593,0.17066,1.72538,0.06620,0.79129,0.00100,0.06640,0.54056,1.57142,0.00276,0.92778,0.00100,0.00100,0.62997,1.83773,0.01273,0.88559,0.00100,0.00100,0.64850,2.53938,0.07395,0.66137,0.00100,0.06305,0.20916,2.14360,0.00659,0.99900,0.00100,0.00100,0.93555
open_easy,1,28,0.14324,0.10952,0.04688,0.06759,0.01000,0.08506,2.47327,1.02744,0.15114,0.19911,0.05215,0.16171,0.05835,1.56367,0.08507,0.48767,0.00100,0.06577,0.21136,1.79370,0.06650,0.75267,0.00100,0.07970,0.63790,1.70011,0.00686,0.90851,0.00100,0.00100,0.61531,1.77560,0.01427,0.90275,0.00100,0.00100,0.71768,2.50220,0.05531,0.70815,0.00100,0.03196,0.32497,2.13443,0.01550,0.94909,0.00100,0.00893,0.83694
open_easy,1,29,0.12136,0.02705,0.02800,0.05721,0.04040,0.08475,2.60801,1.10556,0.12476,0.19885,0.04323,0.12548,0.02726,1.58973,0.08662,0.46561,0.00409,0.07476,0.17798,1.76049,0.03339,0.77516,0.00100,0.03314,0.52191,1.74801,0.00100,0.89231,0.00100,0.00100,0.66965,1.87300,0.00100,0.89656,0.00100,0.00100,0.71396,2.31306,0.05935,0.68245,0.00100,0.04158,0.26381,2.09698,0.00460,0.94626,0.00100,0.00788,0.82311
open_easy,1,30,0.14736,0.11039,0.04786,0.13540,0.03921,0.10270,2.41391,1.00611,0.15518,0.21175,0.05467,0.15193,0.06413,1.58857,0.08791,0.49864,0.00100,0.05980,0.22015,1.77990,0.06211,0.73838,0.00100,0.05556,0.55800,1.59979,0.00169,0.89199,0.00100,0.00100,0.56488,1.84077,0.01448,0.90332,0.00100,0.00100,0.74805,2.32150,0.07208,0.67379,0.00100,0.04875,0.27733,2.07791,0.00878,0.96496,0.00100,0.00516,0.97416
open_easy,1,31,0.11045,0.11919,0.04552,0.11052,0.04562,0.06575,2.70984,0.99757,0.14558,0.23674,0.05388,0.15340,0.13448,1.68031,0.09021,0.47218,0.00100,0.07242,0.21980,1.77939,0.05447,0.75551,0.00100,0.06871,0.59370,1.74668,0.00280,0.88388,0.00100,0.00100,0.57046,1.85985,0.00100,0.91099,0.00100,0.00100,0.61942,2.54803,0.06004,0.66243,0.00100,0.02708,0.27340,2.07249,0.00596,0.96655,0.00100,0.00302,0.91822
open_easy,1,32,0.04812,0.03734,0.07907,0.02972,0.04365,0.05467,2.58749,0.94097,0.09864,0.20839,0.07853,0.14600,0.08287,1.51778,0.06832,0.52669,0.00201,0.06791,0.23760,1.68802,0.03003,0.80100,0.00100,0.06297,0.54951,1.70873,0.00100,0.90532,0.00100,0.00100,0.64088,1.90321,0.00100,0.90428,0.00100,0.00100,0.77811,2.45623,0.05393,0.68021,0.00100,0.05124,0.24588,2.11284,0.00100,0.99900,0.00100,0.00100,0.88385
open_easy,1,33,0.09526,0.11990,0.06069,0.06106,0.01588,0.12657,2.54742,0.97658,0.14296,0.22854,0.06298,0.16622,0.11741,1.52813,0.08617,0.46447,0.00130,0.07021,0.20188,1.76637,0.06453,0.74218,0.00100,0.08581,0.53537,1.58170,0.00100,0.88356,0.00100,0.00100,0.53811,1.87126,0.01002,0.89829,0.00100,0.00100,0.75075,2.44989,0.06440,0.68252,0.00100,0.04805,0.38159,2.04384,0.00586,0.95859,0.00100,0.00395,0.84324
open_easy,1,34,0.07292,0.03236,0.06009,0.05846,0.05905,0.10593,2.42863,1.01721,0.11379,0.18535,0.07345,0.14174,0.05336,1.60913,0.07393,0.50014,0.00210,0.05876,0.20434,1.78834,0.03642,0.74019,0.00100,0.06941,0.53571,1.64809,0.00100,0.90690,0.00100,0.00100,0.60489,1.85452,0.00100,0.91953,0.00100,0.00100,0.67823,2.41641,0.06285,0.63563,0.00100,0.04884,0.19391,2.04167,0.00100,0.97057,0.00100,0.00100,0.91947
open_easy,1,35,0.09242,0.09564,0.06789,0.02000,0.10902,0.06915,2.56656,1.02385,0.13889,0.23474,0.07396,0.16392,0.02444,1.65412,0.08163,0.51111,0.00303,0.05621,0.22365,1.76422,0.05422,0.77839,0.00100,0.07280,0.53864,1.70526,0.00100,0.90586,0.00100,0.00100,0.72724,1.81713,0.00100,0.92626,0.00100,0.00100,0.77311,2.51768,0.06147,0.70555,0.00100,0.04610,0.36117,2.12833,0.00216,0.96337,0.00100,0.00100,0.91150
open_easy,1,36,0.13962,0.13142,0.07568,0.09371,0.01000,0.08230,2.55494,0.97703,0.15529,0.21712,0.06893,0.16793,0.04893,1.59382,0.08917,0.48221,0.00100,0.07026,0.19140,1.76840,0.05118,0.76676,0.00100,0.05143,0.57140,1.77407,0.01452,0.85212,0.00100,0.00100,0.59921,1.86729,0.01947,0.89052,0.00100,0.00100,0.68620,2.48553,0.06731,0.65394,0.00100,0.05123,0.26405,2.08313,0.00893,0.93437,0.00100,0.00362,0.83879
open_easy,1,37,0.10334,0.06631,0.01000,0.02970,0.06557,0.08170,2.61930,1.00135,0.13308,0.23576,0.02945,0.14060,0.05325,1.72157,0.08017,0.54098,0.00100,0.07413,0.21496,1.65133,0.04712,0.79353,0.00100,0.06624,0.54509,1.69451,0.00100,0.87585,0.00100,0.00100,0.57356,1.92427,0.00100,0.90759,0.00100,0.00100,0.67866,2.45626,0.05846,0.71017,0.00100,0.03767,0.28827,2.08842,0.00100,0.96506,0.00100,0.00100,0.87132
