split,seed,episode_id,method,plan_type,goal_success,deviation,recovered,irreversible_failure,damage,budget_overrun,total_cost,recovery_attempts,calibration_error,failure_label,predicted_failure,predicted_recovery,predicted_trap,predicted_damage,nav_deviation,manipulation_slip,trap_pressure,sensor_uncertainty,budget
open_easy,0,17,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.07848,0,0.22650,success,0.19172,0.38652,0.01000,0.09888,0.08149,0.05224,0.04106,0.08465,2.60132
open_easy,0,17,robust_margin_planner,conservative_backoff,1,0,0,0,0,0,2.46966,0,0.22194,success,0.07813,0.85764,0.11020,0.10062,0.08149,0.05224,0.04106,0.08465,2.60132
open_easy,0,17,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.66285,0,0.02248,success,0.04301,0.94237,0.01000,0.01000,0.08149,0.05224,0.04106,0.08465,2.60132
open_easy,0,17,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.66285,0,0.02248,success,0.04301,0.94237,0.01000,0.01000,0.08149,0.05224,0.04106,0.08465,2.60132
open_easy,0,17,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.66285,0,0.02248,success,0.04301,0.94237,0.01000,0.01000,0.08149,0.05224,0.04106,0.08465,2.60132
open_easy,0,17,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.66285,0,0.02248,success,0.04301,0.94237,0.01000,0.01000,0.08149,0.05224,0.04106,0.08465,2.60132
open_easy,0,18,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.00339,0,0.06890,success,0.04180,0.27417,0.01000,0.02856,0.11294,0.09892,0.04048,0.04637,2.47100
open_easy,0,18,risk_averse_plan,direct_shortcut,1,0,0,0,0,0,1.00339,0,0.06890,success,0.04180,0.27417,0.01000,0.02856,0.11294,0.09892,0.04048,0.04637,2.47100
open_easy,0,18,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.00339,0,0.06890,success,0.04180,0.27417,0.01000,0.02856,0.11294,0.09892,0.04048,0.04637,2.47100
open_easy,0,18,robust_margin_planner,conservative_backoff,1,0,0,0,0,0,2.44723,0,0.23044,success,0.05608,0.67623,0.14893,0.06336,0.11294,0.09892,0.04048,0.04637,2.47100
open_easy,0,18,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.63981,0,0.04620,success,0.01000,0.76752,0.01000,0.03387,0.11294,0.09892,0.04048,0.04637,2.47100
open_easy,0,18,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.63981,0,0.04620,success,0.01000,0.76752,0.01000,0.03387,0.11294,0.09892,0.04048,0.04637,2.47100
open_easy,0,18,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.63981,0,0.04620,success,0.01000,0.76752,0.01000,0.03387,0.11294,0.09892,0.04048,0.04637,2.47100
open_easy,0,18,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.63981,0,0.04620,success,0.01000,0.76752,0.01000,0.03387,0.11294,0.09892,0.04048,0.04637,2.47100
open_easy,0,19,nominal_shortest_plan,direct_shortcut,0,1,0,0,1,0,2.35301,1,0.75437,damage_or_lost_object,0.20826,0.36521,0.01000,0.10344,0.12477,0.14941,0.01875,0.06898,2.56131
open_easy,0,19,risk_averse_plan,robust_margin_route,1,0,0,0,0,0,1.65540,0,0.02357,success,0.01000,0.64343,0.01000,0.01000,0.12477,0.14941,0.01875,0.06898,2.56131
open_easy,0,19,expected_cost_replanner,direct_shortcut,0,1,0,0,1,0,2.35301,1,0.75437,damage_or_lost_object,0.20826,0.36521,0.01000,0.10344,0.12477,0.14941,0.01875,0.06898,2.56131
open_easy,0,19,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.65540,0,0.02357,success,0.01000,0.64343,0.01000,0.01000,0.12477,0.14941,0.01875,0.06898,2.56131
open_easy,0,19,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.61068,0,0.16543,success,0.07121,0.97774,0.15385,0.01000,0.12477,0.14941,0.01875,0.06898,2.56131
open_easy,0,19,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.61068,0,0.16543,success,0.07121,0.97774,0.15385,0.01000,0.12477,0.14941,0.01875,0.06898,2.56131
open_easy,0,19,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.61068,0,0.16543,success,0.07121,0.97774,0.15385,0.01000,0.12477,0.14941,0.01875,0.06898,2.56131
open_easy,0,19,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.61068,0,0.16543,success,0.07121,0.97774,0.15385,0.01000,0.12477,0.14941,0.01875,0.06898,2.56131
open_easy,0,20,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,0.99812,0,0.22290,success,0.07954,0.22645,0.08193,0.07944,0.09147,0.13074,0.06251,0.09308,2.48049
open_easy,0,20,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.66638,0,0.02347,success,0.01000,0.65302,0.01000,0.01000,0.09147,0.13074,0.06251,0.09308,2.48049
open_easy,0,20,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,0.99812,0,0.22290,success,0.07954,0.22645,0.08193,0.07944,0.09147,0.13074,0.06251,0.09308,2.48049
open_easy,0,20,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.54540,0,0.83376,budget_overrun,0.30772,0.67304,0.05563,0.01000,0.09147,0.13074,0.06251,0.09308,2.48049
open_easy,0,20,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.62626,0,0.10886,success,0.01000,0.99000,0.07689,0.03187,0.09147,0.13074,0.06251,0.09308,2.48049
open_easy,0,20,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.62626,0,0.10886,success,0.01000,0.99000,0.07689,0.03187,0.09147,0.13074,0.06251,0.09308,2.48049
open_easy,0,20,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.62626,0,0.10886,success,0.01000,0.99000,0.07689,0.03187,0.09147,0.13074,0.06251,0.09308,2.48049
open_easy,0,20,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.62626,0,0.10886,success,0.01000,0.99000,0.07689,0.03187,0.09147,0.13074,0.06251,0.09308,2.48049
open_easy,0,21,nominal_shortest_plan,direct_shortcut,0,1,0,0,1,0,2.35523,1,0.74636,damage_or_lost_object,0.07886,0.32942,0.01000,0.19076,0.11719,0.13346,0.05709,0.06868,2.55815
open_easy,0,21,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.67424,0,0.13136,success,0.06940,0.81589,0.10858,0.01000,0.11719,0.13346,0.05709,0.06868,2.55815
open_easy,0,21,expected_cost_replanner,direct_shortcut,0,1,0,0,1,0,2.35523,1,0.74636,damage_or_lost_object,0.07886,0.32942,0.01000,0.19076,0.11719,0.13346,0.05709,0.06868,2.55815
open_easy,0,21,robust_margin_planner,conservative_backoff,0,1,1,0,0,1,3.05876,1,0.84005,budget_overrun,0.06518,0.59835,0.12378,0.01000,0.11719,0.13346,0.05709,0.06868,2.55815
open_easy,0,21,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.67424,0,0.13136,success,0.06940,0.81589,0.10858,0.01000,0.11719,0.13346,0.05709,0.06868,2.55815
open_easy,0,21,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.67424,0,0.13136,success,0.06940,0.81589,0.10858,0.01000,0.11719,0.13346,0.05709,0.06868,2.55815
open_easy,0,21,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.67424,0,0.13136,success,0.06940,0.81589,0.10858,0.01000,0.11719,0.13346,0.05709,0.06868,2.55815
open_easy,0,21,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.67424,0,0.13136,success,0.06940,0.81589,0.10858,0.01000,0.11719,0.13346,0.05709,0.06868,2.55815
open_easy,0,22,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.15334,0,0.17576,success,0.15294,0.16733,0.01000,0.03841,0.12558,0.16072,0.01637,0.09935,2.53664
open_easy,0,22,risk_averse_plan,robust_margin_route,0,1,0,0,1,0,2.38891,1,0.96049,damage_or_lost_object,0.01697,0.58320,0.01000,0.02243,0.12558,0.16072,0.01637,0.09935,2.53664
open_easy,0,22,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.15334,0,0.17576,success,0.15294,0.16733,0.01000,0.03841,0.12558,0.16072,0.01637,0.09935,2.53664
open_easy,0,22,robust_margin_planner,conservative_backoff,1,0,0,0,0,0,2.40482,0,0.10957,success,0.12612,0.85117,0.06673,0.02407,0.12558,0.16072,0.01637,0.09935,2.53664
open_easy,0,22,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.74185,0,0.05696,success,0.08156,0.88505,0.03759,0.01000,0.12558,0.16072,0.01637,0.09935,2.53664
open_easy,0,22,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.74185,0,0.05696,success,0.08156,0.88505,0.03759,0.01000,0.12558,0.16072,0.01637,0.09935,2.53664
open_easy,0,22,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.74185,0,0.05696,success,0.08156,0.88505,0.03759,0.01000,0.12558,0.16072,0.01637,0.09935,2.53664
open_easy,0,22,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.74185,0,0.05696,success,0.08156,0.88505,0.03759,0.01000,0.12558,0.16072,0.01637,0.09935,2.53664
open_easy,0,23,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.03694,0,0.29220,success,0.21111,0.29830,0.13406,0.01000,0.11289,0.11669,0.01000,0.07748,2.40271
open_easy,0,23,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.69570,0,0.09684,success,0.01000,0.96820,0.03857,0.05795,0.11289,0.11669,0.01000,0.07748,2.40271
open_easy,0,23,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.03694,0,0.29220,success,0.21111,0.29830,0.13406,0.01000,0.11289,0.11669,0.01000,0.07748,2.40271
open_easy,0,23,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.43860,0,0.92338,budget_overrun,0.05470,0.81358,0.01000,0.05643,0.11289,0.11669,0.01000,0.07748,2.40271
open_easy,0,23,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.69570,0,0.09684,success,0.01000,0.96820,0.03857,0.05795,0.11289,0.11669,0.01000,0.07748,2.40271
open_easy,0,23,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.70253,0,0.05743,success,0.14821,0.74748,0.01000,0.01000,0.11289,0.11669,0.01000,0.07748,2.40271
open_easy,0,23,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.70253,0,0.05743,success,0.14821,0.74748,0.01000,0.01000,0.11289,0.11669,0.01000,0.07748,2.40271
open_easy,0,23,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.70253,0,0.05743,success,0.14821,0.74748,0.01000,0.01000,0.11289,0.11669,0.01000,0.07748,2.40271
open_easy,0,24,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,0.96431,0,0.42977,success,0.10986,0.22182,0.24720,0.09709,0.05766,0.13129,0.01200,0.02000,2.51585
open_easy,0,24,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.71449,0,0.13041,success,0.01000,0.73972,0.01000,0.11781,0.05766,0.13129,0.01200,0.02000,2.51585
open_easy,0,24,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,0.96431,0,0.42977,success,0.10986,0.22182,0.24720,0.09709,0.05766,0.13129,0.01200,0.02000,2.51585
open_easy,0,24,robust_margin_planner,conservative_backoff,1,0,0,0,0,0,2.47549,0,0.11168,success,0.16798,0.68772,0.04922,0.01000,0.05766,0.13129,0.01200,0.02000,2.51585
open_easy,0,24,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.66722,0,0.11234,success,0.01796,0.87274,0.05467,0.05538,0.05766,0.13129,0.01200,0.02000,2.51585
open_easy,0,24,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.66722,0,0.11234,success,0.01796,0.87274,0.05467,0.05538,0.05766,0.13129,0.01200,0.02000,2.51585
open_easy,0,24,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.66722,0,0.11234,success,0.01796,0.87274,0.05467,0.05538,0.05766,0.13129,0.01200,0.02000,2.51585
open_easy,0,24,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.66722,0,0.11234,success,0.01796,0.87274,0.05467,0.05538,0.05766,0.13129,0.01200,0.02000,2.51585
open_easy,0,25,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.04014,0,0.20411,success,0.22723,0.25807,0.01970,0.01582,0.10594,0.08531,0.01000,0.09052,2.64614
open_easy,0,25,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.66715,0,0.04471,success,0.01000,0.94945,0.01000,0.03420,0.10594,0.08531,0.01000,0.09052,2.64614
open_easy,0,25,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.04014,0,0.20411,success,0.22723,0.25807,0.01970,0.01582,0.10594,0.08531,0.01000,0.09052,2.64614
open_easy,0,25,robust_margin_planner,conservative_backoff,1,0,0,0,0,0,2.43805,0,0.27917,success,0.05275,0.85688,0.16449,0.10713,0.10594,0.08531,0.01000,0.09052,2.64614
open_easy,0,25,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.66715,0,0.04471,success,0.01000,0.94945,0.01000,0.03420,0.10594,0.08531,0.01000,0.09052,2.64614
open_easy,0,25,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.66715,0,0.04471,success,0.01000,0.94945,0.01000,0.03420,0.10594,0.08531,0.01000,0.09052,2.64614
open_easy,0,25,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.66715,0,0.04471,success,0.01000,0.94945,0.01000,0.03420,0.10594,0.08531,0.01000,0.09052,2.64614
open_easy,0,25,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.66715,0,0.04471,success,0.01000,0.94945,0.01000,0.03420,0.10594,0.08531,0.01000,0.09052,2.64614
open_easy,0,26,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,0.99109,0,0.78000,success,0.17429,0.17688,0.31396,0.32257,0.15275,0.10451,0.10187,0.07567,2.57010
open_easy,0,26,risk_averse_plan,robust_margin_route,1,0,0,0,0,0,1.59461,0,0.02609,success,0.01000,0.39143,0.01000,0.01000,0.15275,0.10451,0.10187,0.07567,2.57010
open_easy,0,26,expected_cost_replanner,robust_margin_route,1,0,0,0,0,0,1.59461,0,0.02609,success,0.01000,0.39143,0.01000,0.01000,0.15275,0.10451,0.10187,0.07567,2.57010
open_easy,0,26,robust_margin_planner,conservative_backoff,1,0,0,0,0,0,2.45641,0,0.09867,success,0.03547,0.79453,0.06143,0.02996,0.15275,0.10451,0.10187,0.07567,2.57010
open_easy,0,26,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.72781,0,0.16510,success,0.01000,0.68191,0.15192,0.01000,0.15275,0.10451,0.10187,0.07567,2.57010
open_easy,0,26,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.69944,0,0.10107,success,0.05138,0.54174,0.04859,0.02894,0.15275,0.10451,0.10187,0.07567,2.57010
open_easy,0,26,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.69944,0,0.10107,success,0.05138,0.54174,0.04859,0.02894,0.15275,0.10451,0.10187,0.07567,2.57010
open_easy,0,26,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.69944,0,0.10107,success,0.05138,0.54174,0.04859,0.02894,0.15275,0.10451,0.10187,0.07567,2.57010
open_easy,0,27,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.02488,0,0.49130,success,0.23540,0.36110,0.07668,0.26423,0.03041,0.13415,0.05356,0.04993,2.52895
open_easy,0,27,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.69152,0,0.11463,success,0.01000,0.66775,0.10131,0.01000,0.03041,0.13415,0.05356,0.04993,2.52895
open_easy,0,27,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.02488,0,0.49130,success,0.23540,0.36110,0.07668,0.26423,0.03041,0.13415,0.05356,0.04993,2.52895
open_easy,0,27,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.59850,0,0.19118,success,0.16484,0.45496,0.01000,0.09134,0.03041,0.13415,0.05356,0.04993,2.52895
open_easy,0,27,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.69152,0,0.11463,success,0.01000,0.66775,0.10131,0.01000,0.03041,0.13415,0.05356,0.04993,2.52895
open_easy,0,27,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.65548,0,0.05969,success,0.14640,0.72888,0.01000,0.01000,0.03041,0.13415,0.05356,0.04993,2.52895
open_easy,0,27,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.65548,0,0.05969,success,0.14640,0.72888,0.01000,0.01000,0.03041,0.13415,0.05356,0.04993,2.52895
open_easy,0,27,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.65548,0,0.05969,success,0.14640,0.72888,0.01000,0.01000,0.03041,0.13415,0.05356,0.04993,2.52895
open_easy,0,28,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.03536,0,0.29221,success,0.21749,0.25744,0.01000,0.12071,0.12577,0.12941,0.08628,0.12076,2.65957
open_easy,0,28,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.64203,0,0.02010,success,0.01000,0.99000,0.01000,0.01000,0.12577,0.12941,0.08628,0.12076,2.65957
open_easy,0,28,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.03536,0,0.29221,success,0.21749,0.25744,0.01000,0.12071,0.12577,0.12941,0.08628,0.12076,2.65957
open_easy,0,28,robust_margin_planner,conservative_backoff,1,0,0,0,0,0,2.49883,0,0.13365,success,0.12364,0.45728,0.04652,0.02003,0.12577,0.12941,0.08628,0.12076,2.65957
open_easy,0,28,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.64203,0,0.02010,success,0.01000,0.99000,0.01000,0.01000,0.12577,0.12941,0.08628,0.12076,2.65957
open_easy,0,28,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.64203,0,0.02010,success,0.01000,0.99000,0.01000,0.01000,0.12577,0.12941,0.08628,0.12076,2.65957
open_easy,0,28,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.64203,0,0.02010,success,0.01000,0.99000,0.01000,0.01000,0.12577,0.12941,0.08628,0.12076,2.65957
open_easy,0,28,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.64203,0,0.02010,success,0.01000,0.99000,0.01000,0.01000,0.12577,0.12941,0.08628,0.12076,2.65957
open_easy,0,29,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,0.97064,0,0.36417,success,0.35315,0.36381,0.01000,0.12950,0.15681,0.10850,0.02437,0.03861,2.55677
open_easy,0,29,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.68985,0,0.17128,success,0.02881,0.86135,0.01000,0.15729,0.15681,0.10850,0.02437,0.03861,2.55677
open_easy,0,29,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,0.97064,0,0.36417,success,0.35315,0.36381,0.01000,0.12950,0.15681,0.10850,0.02437,0.03861,2.55677
open_easy,0,29,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.67102,0,0.22187,success,0.06893,0.60775,0.04609,0.14874,0.15681,0.10850,0.02437,0.03861,2.55677
open_easy,0,29,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.71697,0,0.25688,success,0.01000,0.96568,0.12167,0.13486,0.15681,0.10850,0.02437,0.03861,2.55677
open_easy,0,29,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.68985,0,0.17128,success,0.02881,0.86135,0.01000,0.15729,0.15681,0.10850,0.02437,0.03861,2.55677
open_easy,0,29,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.68985,0,0.17128,success,0.02881,0.86135,0.01000,0.15729,0.15681,0.10850,0.02437,0.03861,2.55677
open_easy,0,29,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.68985,0,0.17128,success,0.02881,0.86135,0.01000,0.15729,0.15681,0.10850,0.02437,0.03861,2.55677
open_easy,0,30,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.04609,0,0.33908,success,0.01000,0.31998,0.10987,0.22241,0.16751,0.09366,0.02190,0.06658,2.46332
open_easy,0,30,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.67796,0,0.02035,success,0.01000,0.96454,0.01000,0.01000,0.16751,0.09366,0.02190,0.06658,2.46332
open_easy,0,30,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.04609,0,0.33908,success,0.01000,0.31998,0.10987,0.22241,0.16751,0.09366,0.02190,0.06658,2.46332
open_easy,0,30,robust_margin_planner,conservative_backoff,1,0,0,0,0,0,2.43002,0,0.05097,success,0.01000,0.90897,0.01000,0.04006,0.16751,0.09366,0.02190,0.06658,2.46332
open_easy,0,30,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.67796,0,0.02035,success,0.01000,0.96454,0.01000,0.01000,0.16751,0.09366,0.02190,0.06658,2.46332
open_easy,0,30,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.67796,0,0.02035,success,0.01000,0.96454,0.01000,0.01000,0.16751,0.09366,0.02190,0.06658,2.46332
open_easy,0,30,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.67796,0,0.02035,success,0.01000,0.96454,0.01000,0.01000,0.16751,0.09366,0.02190,0.06658,2.46332
open_easy,0,30,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.67796,0,0.02035,success,0.01000,0.96454,0.01000,0.01000,0.16751,0.09366,0.02190,0.06658,2.46332
open_easy,0,31,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,0.99245,0,0.09279,success,0.01000,0.07237,0.01000,0.07351,0.10996,0.03524,0.04878,0.04663,2.36846
open_easy,0,31,risk_averse_plan,direct_shortcut,1,0,0,0,0,0,0.99245,0,0.09279,success,0.01000,0.07237,0.01000,0.07351,0.10996,0.03524,0.04878,0.04663,2.36846
open_easy,0,31,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,0.99245,0,0.09279,success,0.01000,0.07237,0.01000,0.07351,0.10996,0.03524,0.04878,0.04663,2.36846
open_easy,0,31,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.54925,0,0.87907,budget_overrun,0.01000,0.66928,0.08104,0.03658,0.10996,0.03524,0.04878,0.04663,2.36846
open_easy,0,31,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.72907,0,0.16776,success,0.01000,0.90685,0.01000,0.15683,0.10996,0.03524,0.04878,0.04663,2.36846
open_easy,0,31,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.72907,0,0.16776,success,0.01000,0.90685,0.01000,0.15683,0.10996,0.03524,0.04878,0.04663,2.36846
open_easy,0,31,recoverability_score_planner,direct_shortcut,1,0,0,0,0,0,0.99245,0,0.09279,success,0.01000,0.07237,0.01000,0.07351,0.10996,0.03524,0.04878,0.04663,2.36846
open_easy,0,31,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.72907,0,0.16776,success,0.01000,0.90685,0.01000,0.15683,0.10996,0.03524,0.04878,0.04663,2.36846
open_easy,0,32,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.05194,0,0.24109,success,0.23719,0.24602,0.01000,0.05225,0.08238,0.10586,0.04675,0.06879,2.71646
open_easy,0,32,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.75192,0,0.03161,success,0.08863,0.86901,0.01000,0.01000,0.08238,0.10586,0.04675,0.06879,2.71646
open_easy,0,32,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.05194,0,0.24109,success,0.23719,0.24602,0.01000,0.05225,0.08238,0.10586,0.04675,0.06879,2.71646
open_easy,0,32,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.70022,0,0.11511,success,0.08433,0.39122,0.01000,0.05377,0.08238,0.10586,0.04675,0.06879,2.71646
open_easy,0,32,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.75192,0,0.03161,success,0.08863,0.86901,0.01000,0.01000,0.08238,0.10586,0.04675,0.06879,2.71646
open_easy,0,32,learned_failure_classifier,contingency_branch,1,0,0,0,0,0,1.64583,0,0.12274,success,0.08224,0.73827,0.01000,0.09122,0.08238,0.10586,0.04675,0.06879,2.71646
open_easy,0,32,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.75192,0,0.03161,success,0.08863,0.86901,0.01000,0.01000,0.08238,0.10586,0.04675,0.06879,2.71646
open_easy,0,32,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.75192,0,0.03161,success,0.08863,0.86901,0.01000,0.01000,0.08238,0.10586,0.04675,0.06879,2.71646
open_easy,0,33,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.04546,0,0.22486,success,0.06584,0.33209,0.01000,0.17088,0.06954,0.09671,0.01616,0.07590,2.53253
